age_group,demography,food_security_status,food_security_numeric,poverty_indicator,family_income,state,person_supplement_weight
(35-44),Women,Very Low Food Security,,1,"$10,000 to $12,499",Wisconsin,5686.04
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",California,16441.55
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Colorado,15671.8
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Michigan,5070.04
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Oregon,4064.03
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Tennessee,7972.76
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Texas,9826.45
(35-44),Women,Very Low Food Security,,1,"$100,000 to $149,999",Virginia,7469.24
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",Alaska,492.01
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",Missouri,3617.65
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",Nevada,11614.79
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",Utah,1752.48
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",Washington,6231.1
(35-44),Women,Very Low Food Security,,1,"$12,500 to $14,999",West Virginia,993.19
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Arkansas,2808.93
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",California,11086.83
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Illinois,24846.19
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Kentucky,6017.18
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Michigan,5320.78
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Montana,2853.38
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",New Hampshire,1656.01
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",New Mexico,1619.14
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",New York,5250.75
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Oklahoma,1959.4
(35-44),Women,Very Low Food Security,,1,"$15,000 to $19,999",Texas,6035.6
(35-44),Women,Very Low Food Security,,1,"$150,000 or more",District of Columbia,1988.27
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",California,5774.45
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Florida,22147.2
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Georgia,20385.95
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Hawaii,951.7
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Illinois,4219.36
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Louisiana,2686.4
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Massachusetts,3713.15
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Mississippi,10468.39
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",New Jersey,5204.04
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",North Dakota,555.92
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Oregon,4534.39
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Pennsylvania,5435.81
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",South Dakota,682.22
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Tennessee,9663.93
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Texas,31866.22
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Utah,4189.38
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Washington,4063.1
(35-44),Women,Very Low Food Security,,1,"$20,000 to $24,999",Wyoming,568.57
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Florida,5681.26
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Georgia,16817.86
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Hawaii,1058.18
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Idaho,3062.35
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Louisiana,2382.92
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Michigan,5133.25
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Mississippi,1593.58
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",New York,5342.88
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",North Dakota,637.02
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Oregon,3640.45
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Texas,23948.08
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Virginia,6602.06
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Washington,7692.84
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Wisconsin,4082.81
(35-44),Women,Very Low Food Security,,1,"$25,000 to $29,999",Wyoming,462.05
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Alaska,1154.48
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",District of Columbia,1264.22
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Florida,11935.79
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Georgia,11020.34
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Hawaii,2689.13
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Kentucky,17471.2
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Louisiana,2654.63
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Michigan,5333.06
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Montana,1016.71
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Nebraska,1879.51
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Nevada,3197.1
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Ohio,9956.34
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Pennsylvania,4641.21
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Rhode Island,1641.63
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Texas,23867.49
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Utah,2126.7
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Washington,3594.53
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Wisconsin,12009.07
(35-44),Women,Very Low Food Security,,1,"$30,000 to $34,999",Wyoming,967.92
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Alabama,5124.62
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Alaska,717.07
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Arizona,6255.4
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",California,5456.93
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Connecticut,2959.4
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",District of Columbia,2318.11
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Georgia,5132.86
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Iowa,4093.64
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Missouri,5482.03
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",New York,10257.46
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",North Carolina,13544.51
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",North Dakota,770.28
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Ohio,4668.07
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Oregon,2042.68
(35-44),Women,Very Low Food Security,,1,"$35,000 to $39,999",Texas,23559.49
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Delaware,1560.8
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Iowa,3305.56
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Kansas,6190.25
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Massachusetts,3028.56
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Michigan,4279.14
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Mississippi,2269.38
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Missouri,4535.19
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Oklahoma,2733.92
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Oregon,3238.61
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Texas,9465.66
(35-44),Women,Very Low Food Security,,1,"$40,000 to $49,999",Utah,1990.79
(35-44),Women,Very Low Food Security,,1,"$5,000 to $7,499",Arkansas,2469.23
(35-44),Women,Very Low Food Security,,1,"$5,000 to $7,499",Georgia,5501.48
(35-44),Women,Very Low Food Security,,1,"$5,000 to $7,499",Hawaii,829.14
(35-44),Women,Very Low Food Security,,1,"$5,000 to $7,499",Nebraska,2601.35
(35-44),Women,Very Low Food Security,,1,"$5,000 to $7,499",Vermont,947.05
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",California,9769.57
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Connecticut,2959.4
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Florida,5316.52
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Kentucky,5927.27
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",New Hampshire,1835.43
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",New Jersey,5906.39
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",North Dakota,645.06
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Ohio,7685.58
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Oklahoma,2733.92
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Pennsylvania,6897.32
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Texas,16464.76
(35-44),Women,Very Low Food Security,,1,"$50,000 to $59,999",Virginia,8586.71
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Idaho,1412.32
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Illinois,6147.64
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Maine,2826.28
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Maryland,8572.76
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",North Carolina,5873.47
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",North Dakota,525.91
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Pennsylvania,5260.14
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Texas,10888.97
(35-44),Women,Very Low Food Security,,1,"$60,000 to $74,999",Wyoming,549.67
(35-44),Women,Very Low Food Security,,1,"$7,500 to $9,999",Colorado,4248.52
(35-44),Women,Very Low Food Security,,1,"$7,500 to $9,999",Kentucky,6972.05
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",Arkansas,2472.4
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",California,5240.48
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",Florida,6777.12
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",Minnesota,5505.03
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",Nevada,2767.19
(35-44),Women,Very Low Food Security,,1,"$75,000 to $99,999",Wyoming,484.88
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",California,8828.68
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Connecticut,3080.17
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Delaware,1042.07
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Florida,4439.41
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Hawaii,3302.82
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Michigan,3698.35
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Minnesota,6490.61
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",North Dakota,526.05
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Ohio,12462.66
(35-44),Women,Very Low Food Security,,1,"Less than $5,000",Rhode Island,1056.22
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Alabama,37492.46
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Alaska,7809.79
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Arizona,66019.29
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Arkansas,24974.27
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",California,357115.8
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Colorado,133520.35
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Connecticut,28093.83
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Delaware,11072.26
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",District of Columbia,4764.49
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Florida,171174.55
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Georgia,68462.86
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Hawaii,12525.35
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Idaho,30796.68
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Illinois,182874.71
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Indiana,72757.48
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Iowa,21607.17
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Kansas,36073.98
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Kentucky,59345.13
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Louisiana,40682.58
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Maine,17757.64
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Maryland,74406.55
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Massachusetts,22973.33
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Michigan,158441.85
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Minnesota,80853.67
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Mississippi,19575.17
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Missouri,79574.32
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Montana,10959.53
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Nebraska,20876.67
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Nevada,25576.85
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",New Hampshire,12311.67
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",New Jersey,113296.93
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",New Mexico,23477.03
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",New York,214834.88
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",North Carolina,91629.15
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",North Dakota,8210.17
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Ohio,125222.01
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Oklahoma,29771.4
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Oregon,43573.65
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Pennsylvania,177033.27
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Rhode Island,16937.7
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",South Carolina,100393.24
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",South Dakota,14862.52
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Tennessee,59112.09
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Texas,319330.32
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Utah,47622.11
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Vermont,3449.68
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Virginia,52549.7
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Washington,102520.07
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",West Virginia,23885.61
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Wisconsin,69971.36
(45-54),Men,Food Secure,1,0,"$100,000 to $149,999",Wyoming,6198.06
(45-54),Men,Food Secure,1,0,"$150,000 or more",Alabama,43314.4
(45-54),Men,Food Secure,1,0,"$150,000 or more",Alaska,13585.24
(45-54),Men,Food Secure,1,0,"$150,000 or more",Arizona,89971.06
(45-54),Men,Food Secure,1,0,"$150,000 or more",Arkansas,30541.55
(45-54),Men,Food Secure,1,0,"$150,000 or more",California,814638.74
(45-54),Men,Food Secure,1,0,"$150,000 or more",Colorado,160890.34
(45-54),Men,Food Secure,1,0,"$150,000 or more",Connecticut,121554.98
(45-54),Men,Food Secure,1,0,"$150,000 or more",Delaware,16237.58
(45-54),Men,Food Secure,1,0,"$150,000 or more",District of Columbia,19750.33
(45-54),Men,Food Secure,1,0,"$150,000 or more",Florida,355712.04
(45-54),Men,Food Secure,1,0,"$150,000 or more",Georgia,175894.04
(45-54),Men,Food Secure,1,0,"$150,000 or more",Hawaii,26523.46
(45-54),Men,Food Secure,1,0,"$150,000 or more",Idaho,24665.37
(45-54),Men,Food Secure,1,0,"$150,000 or more",Illinois,206047.95
(45-54),Men,Food Secure,1,0,"$150,000 or more",Indiana,115225.54
(45-54),Men,Food Secure,1,0,"$150,000 or more",Iowa,67766.45
(45-54),Men,Food Secure,1,0,"$150,000 or more",Kansas,45027.56
(45-54),Men,Food Secure,1,0,"$150,000 or more",Kentucky,36530.72
(45-54),Men,Food Secure,1,0,"$150,000 or more",Louisiana,32455.52
(45-54),Men,Food Secure,1,0,"$150,000 or more",Maine,9494.17
(45-54),Men,Food Secure,1,0,"$150,000 or more",Maryland,132948.33
(45-54),Men,Food Secure,1,0,"$150,000 or more",Massachusetts,155818.73
(45-54),Men,Food Secure,1,0,"$150,000 or more",Michigan,186334.34
(45-54),Men,Food Secure,1,0,"$150,000 or more",Minnesota,107893.84
(45-54),Men,Food Secure,1,0,"$150,000 or more",Mississippi,13816.76
(45-54),Men,Food Secure,1,0,"$150,000 or more",Missouri,76579.76
(45-54),Men,Food Secure,1,0,"$150,000 or more",Montana,20601.89
(45-54),Men,Food Secure,1,0,"$150,000 or more",Nebraska,41056.23
(45-54),Men,Food Secure,1,0,"$150,000 or more",Nevada,30191.77
(45-54),Men,Food Secure,1,0,"$150,000 or more",New Hampshire,32972.04
(45-54),Men,Food Secure,1,0,"$150,000 or more",New Jersey,296277.87
(45-54),Men,Food Secure,1,0,"$150,000 or more",New Mexico,13966.08
(45-54),Men,Food Secure,1,0,"$150,000 or more",New York,263578.66
(45-54),Men,Food Secure,1,0,"$150,000 or more",North Carolina,170293.26
(45-54),Men,Food Secure,1,0,"$150,000 or more",North Dakota,17904.96
(45-54),Men,Food Secure,1,0,"$150,000 or more",Ohio,120768.77
(45-54),Men,Food Secure,1,0,"$150,000 or more",Oklahoma,47469.87
(45-54),Men,Food Secure,1,0,"$150,000 or more",Oregon,94589.94
(45-54),Men,Food Secure,1,0,"$150,000 or more",Pennsylvania,193009
(45-54),Men,Food Secure,1,0,"$150,000 or more",Rhode Island,28982.86
(45-54),Men,Food Secure,1,0,"$150,000 or more",South Carolina,32055.84
(45-54),Men,Food Secure,1,0,"$150,000 or more",South Dakota,14033.45
(45-54),Men,Food Secure,1,0,"$150,000 or more",Tennessee,69760.29
(45-54),Men,Food Secure,1,0,"$150,000 or more",Texas,535226.8
(45-54),Men,Food Secure,1,0,"$150,000 or more",Utah,78843.38
(45-54),Men,Food Secure,1,0,"$150,000 or more",Vermont,11341.81
(45-54),Men,Food Secure,1,0,"$150,000 or more",Virginia,247600.64
(45-54),Men,Food Secure,1,0,"$150,000 or more",Washington,177179.36
(45-54),Men,Food Secure,1,0,"$150,000 or more",West Virginia,20921.19
(45-54),Men,Food Secure,1,0,"$150,000 or more",Wisconsin,124271.04
(45-54),Men,Food Secure,1,0,"$150,000 or more",Wyoming,4076.4
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Alabama,5213.07
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Arkansas,3337.3
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",California,70260.62
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Colorado,7354.27
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Delaware,2197.32
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Florida,33992.46
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Georgia,23069.91
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Hawaii,2579.28
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Idaho,5058.48
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Illinois,21336.29
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Indiana,20889.87
(45-54),Men,Food Secure,1,0,"$40,000 to $49,999",Iowa,21501.23
